date,sales,orders,units_sold,returns,website_visits,conversion_rate,avg_order_value,price,base_price,discount_pct,marketing_spend,promotion,is_holiday,holiday_name,day_of_week,day_of_week_num,month,day_of_month,week_of_year,is_weekend
2024-07-08,2147.76,45,62,3,1603,0.0278,50.24,41.41,42.92256159724512,0.03533149349393548,78.22,0,0,,Monday,0,7,8,28,0
2024-07-09,2390.8,46,65,4,1772,0.0258,55.6,41.18,42.47287382032652,0.030500370853974286,96.37,0,0,,Tuesday,1,7,9,28,0
2024-07-10,1995.52,39,52,3,1662,0.0234,54.3,41.76,42.4274362655565,0.01564536971068241,74.6,0,0,,Wednesday,2,7,10,28,0
2024-07-11,1957.73,38,62,5,1599,0.0235,57.16,41.88,42.46046508730823,0.013554812688203289,76.78,0,0,,Thursday,3,7,11,28,0
2024-07-12,1632.9,33,52,4,1455,0.0229,54.43,41.67,42.95667128542698,0.029883414135135157,95.93,0,0,,Friday,4,7,12,28,0
2024-07-13,1918.97,34,52,3,1451,0.0237,60.44,40.63,42.46740931150784,0.043304781680584575,83.34,0,0,,Saturday,5,7,13,28,1
2024-07-14,2309.89,46,78,6,1684,0.0272,55.66,40.86,42.89386491413784,0.047336686446169784,85.6,0,0,,Sunday,6,7,14,28,1
2024-07-15,3907.79,68,126,6,2065,0.033,61.54,32.51,43.965240479187266,0.26052866195914204,106.76,1,0,,Monday,0,7,15,29,0
2024-07-16,1998.82,37,47,3,1707,0.0215,57.52,42.91,43.242674822059016,0.007741430629885993,86.73,0,0,,Tuesday,1,7,16,29,0
2024-07-17,2206.26,42,61,5,1738,0.024,57.68,40.52,42.52438588069929,0.04723681293915399,81.66,0,0,,Wednesday,2,7,17,29,0
2024-07-18,2000.44,39,66,5,1588,0.0246,56.75,41.84,43.44072835329837,0.03682676141673963,69.66,0,0,,Thursday,3,7,18,29,0
2024-07-19,1703.72,31,45,3,1465,0.0213,59.26,40.6,42.47515477618707,0.04414969124148865,75.74,0,0,,Friday,4,7,19,29,0
2024-07-20,1860.17,37,52,3,1398,0.0262,53.53,41.08,41.497125278893286,0.010131631706767159,85.14,0,0,,Saturday,5,7,20,29,1
2024-07-21,2527.7,42,73,3,1659,0.0251,63.59,40.88,42.11514821344956,0.029379293555470094,89.38,0,0,,Sunday,6,7,21,29,1
2024-07-22,1792.29,34,45,3,1594,0.0216,56.45,40.14,41.597524847384484,0.03505697972087368,83.41,0,0,,Monday,0,7,22,30,0
2024-07-23,1736.98,35,52,2,1703,0.0205,51.85,41.06,42.50909190957521,0.03400559427234864,83.35,0,0,,Tuesday,1,7,23,30,0
2024-07-24,2162.74,39,63,3,1827,0.0211,58.85,41.86,42.73105102751373,0.020407584543334908,65.79,0,0,,Wednesday,2,7,24,30,0
2024-07-25,3563.62,64,98,4,1972,0.0325,58.42,37.96,43.72586238736517,0.1317816335338707,129.81,1,0,,Thursday,3,7,25,30,0
2024-07-26,1706.07,30,51,3,1401,0.0211,61.48,41.67,42.916156424258496,0.02914630284021316,82.02,0,0,,Friday,4,7,26,30,0
2024-07-27,2454.24,38,55,3,1380,0.0272,68.65,42.05,42.58853968271468,0.012655076958980438,101.08,0,0,,Saturday,5,7,27,30,1
2024-07-28,2172.49,43,78,5,1675,0.0259,55.35,42.24,43.21764334871009,0.02251271230714452,93.55,0,0,,Sunday,6,7,28,30,1
2024-07-29,2285.01,40,61,3,1541,0.0257,60.53,39.41,41.39331881459527,0.04787905075419087,88.81,0,0,,Monday,0,7,29,31,0
2024-07-30,1959.93,42,70,5,1649,0.0255,51.24,42.01,42.86136873486514,0.019951765882121737,83.73,0,0,,Tuesday,1,7,30,31,0
2024-07-31,2327.12,41,69,4,1673,0.0248,61.24,41.37,43.18251911633218,0.04199008033322134,90.77,0,0,,Wednesday,2,7,31,31,0
2024-08-01,2028.97,39,56,3,1636,0.0236,55.21,41.48,41.872848252532094,0.009427030287462557,84.18,0,0,,Thursday,3,8,1,31,0
2024-08-02,1774.4,33,39,2,1452,0.0224,56.33,41.99,43.44625242592416,0.03362302490125144,79.22,0,0,,Friday,4,8,2,31,0
2024-08-03,1798.16,37,60,5,1500,0.0247,54.08,40.86,42.963097844496644,0.04885034772194718,108.18,0,0,,Saturday,5,8,3,31,1
2024-08-04,2814.1,49,77,5,1599,0.0307,62.19,42.29,42.51082725165952,0.00509465504364684,97.11,0,0,,Sunday,6,8,4,31,1
2024-08-05,3580.53,57,99,5,1929,0.0294,67.24,31.01,43.13966911966377,0.2812509161042073,112.56,1,0,,Monday,0,8,5,32,0
2024-08-06,2255.72,40,60,2,1676,0.024,58.59,43.17,44.12241571468264,0.02167913963163072,69.79,0,0,,Tuesday,1,8,6,32,0
2024-08-07,2106.45,41,60,3,1644,0.0249,54.36,42.67,42.86911975303509,0.00463127415256836,69.69,0,0,,Wednesday,2,8,7,32,0
2024-08-08,2084.8,35,67,4,1589,0.0219,65.15,41.3,42.9089323517802,0.03741921748381157,82.34,0,0,,Thursday,3,8,8,32,0
2024-08-09,1889.36,37,48,3,1451,0.0252,54.37,40.54,42.48438346027585,0.045727433192427946,81.16,0,0,,Friday,4,8,9,32,0
2024-08-10,1935.09,42,71,2,1485,0.0286,47.78,41.33,42.250093378321125,0.021701048635437942,85.09,0,0,,Saturday,5,8,10,32,1
2024-08-11,2597.0,46,67,3,1531,0.0302,59.36,42.7,43.25820148992655,0.01293558210777205,91.13,0,0,,Sunday,6,8,11,32,1
2024-08-12,1720.62,36,54,4,1636,0.0221,52.14,41.33,42.24634970445468,0.02172016595033049,92.71,0,0,,Monday,0,8,12,33,0
2024-08-13,1903.71,34,51,4,1667,0.0205,61.41,41.25,42.80293974233163,0.03617239089250005,85.56,0,0,,Tuesday,1,8,13,33,0
2024-08-14,1792.05,34,48,2,1556,0.0218,55.14,42.45,42.47340553194093,0.00045270807901854894,70.87,0,0,,Wednesday,2,8,14,33,0
2024-08-15,3287.16,57,99,7,1834,0.0313,63.52,30.94,43.047387895447834,0.28128749066888215,109.74,1,0,,Thursday,3,8,15,33,0
2024-08-16,1924.86,32,58,2,1368,0.0231,63.11,41.64,42.96019726317217,0.030664584244368954,73.56,0,0,,Friday,4,8,16,33,0
2024-08-17,1812.56,39,64,5,1494,0.0261,51.42,42.0,43.382523966554736,0.031884412344796775,86.9,0,0,,Saturday,5,8,17,33,1
2024-08-18,1741.12,35,55,4,1514,0.0231,54.41,41.94,42.45399016068715,0.012101103999043862,86.69,0,0,,Sunday,6,8,18,33,1
2024-08-19,1816.64,35,48,4,1471,0.024,56.77,41.08,42.59807503882398,0.035702636168906336,76.18,0,0,,Monday,0,8,19,34,0
2024-08-20,2728.92,44,72,2,1628,0.0269,64.21,41.98,42.172741770530614,0.00456957431658882,69.96,0,0,,Tuesday,1,8,20,34,0
2024-08-21,1922.89,39,76,5,1618,0.0238,54.55,42.07,42.493424043954334,0.00996351682334004,78.98,0,0,,Wednesday,2,8,21,34,0
2024-08-22,1858.95,36,53,3,1490,0.0243,55.08,41.1,42.98638029582691,0.0438735023327241,75.52,0,0,,Thursday,3,8,22,34,0
2024-08-23,1804.5,33,49,4,1371,0.0241,60.15,41.62,43.21419316998721,0.03693615753632832,56.56,0,0,,Friday,4,8,23,34,0
2024-08-24,2170.35,42,61,4,1511,0.0277,55.65,42.18,42.206700805493426,0.0006872777005672626,106.42,0,0,,Saturday,5,8,24,34,1
2024-08-25,4074.47,69,106,6,1886,0.0368,63.17,30.84,43.281763552063396,0.2873644924066183,160.67,1,0,,Sunday,6,8,25,34,1
2024-08-26,1732.62,35,38,2,1486,0.0235,51.72,43.11,43.57338271528297,0.010720324149658228,76.99,0,0,,Monday,0,8,26,35,0
2024-08-27,2134.66,34,55,4,1554,0.0222,68.86,42.43,43.00806094193422,0.01354031640184863,80.15,0,0,,Tuesday,1,8,27,35,0
2024-08-28,1681.8,34,48,3,1616,0.0211,52.97,43.34,43.886077487534834,0.01237798851399432,70.63,0,0,,Wednesday,2,8,28,35,0
2024-08-29,1932.61,35,44,2,1572,0.0224,57.69,42.16,42.29572648053785,0.003126314787142287,93.57,0,0,,Thursday,3,8,29,35,0
2024-08-30,1801.02,32,54,2,1339,0.0237,59.05,41.05,42.01320717801315,0.022947025829841018,95.18,0,0,,Friday,4,8,30,35,0
2024-08-31,2406.9,37,50,2,1390,0.0266,67.8,40.17,41.69276785065743,0.036636673739308255,91.25,0,0,,Saturday,5,8,31,35,1
2024-09-01,2220.26,44,66,3,1587,0.0275,53.18,42.37,43.697626586893506,0.03033658623587182,98.19,0,0,,Sunday,6,9,1,35,1
2024-09-02,2886.34,43,78,6,1593,0.0273,74.97,41.74,43.19261939381243,0.03364358342990399,116.76,0,1,Labor Day,Monday,0,9,2,36,0
2024-09-03,2289.52,39,51,3,1600,0.0245,62.3,42.59,42.766649197453724,0.004057458926811958,69.31,0,0,,Tuesday,1,9,3,36,0
2024-09-04,2211.17,38,48,2,1487,0.0257,60.58,40.92,42.96798117579189,0.04757453550883936,76.71,0,0,,Wednesday,2,9,4,36,0
2024-09-05,3062.66,58,97,7,1867,0.0313,58.06,29.72,42.12470657162097,0.29440106592630744,140.26,1,0,,Thursday,3,9,5,36,0
2024-09-06,1429.27,25,44,2,1251,0.0202,60.82,42.49,44.26745118777009,0.04025451592478314,76.36,0,0,,Friday,4,9,6,36,0
2024-09-07,1792.74,35,44,3,1309,0.0264,54.74,41.11,42.87753270918513,0.04114919025208838,88.25,0,0,,Saturday,5,9,7,36,1
2024-09-08,2284.2,39,63,4,1440,0.0272,63.45,40.87,42.865636876762935,0.04663552540663807,89.27,0,0,,Sunday,6,9,8,36,1
2024-09-09,1368.36,28,46,3,1443,0.0192,53.14,42.06,43.235459974339214,0.027212698305684888,79.35,0,0,,Monday,0,9,9,37,0
2024-09-10,2186.42,40,47,2,1552,0.0256,56.79,42.66,43.08860553904203,0.010014100893381296,80.42,0,0,,Tuesday,1,9,10,37,0
2024-09-11,1733.87,34,58,3,1438,0.0233,54.61,41.61,42.93433041456748,0.03083918039262706,71.52,0,0,,Wednesday,2,9,11,37,0
2024-09-12,1759.42,35,60,2,1465,0.0239,52.52,40.75,42.32571532673281,0.03714407468339695,74.26,0,0,,Thursday,3,9,12,37,0
2024-09-13,1911.03,34,51,3,1342,0.0257,60.19,41.49,43.0828810142816,0.036895869667701274,69.72,0,0,,Friday,4,9,13,37,0
2024-09-14,1717.38,32,57,4,1253,0.0255,59.22,42.78,43.929214697885016,0.026072451208344005,97.82,0,0,,Saturday,5,9,14,37,1
2024-09-15,3875.62,63,116,6,1808,0.0347,66.25,38.25,43.60725202769299,0.1229537743738435,106.63,1,0,,Sunday,6,9,15,37,1
2024-09-16,1453.29,32,50,3,1421,0.0225,48.85,42.94,43.755911975983636,0.01855564692150639,89.23,0,0,,Monday,0,9,16,38,0
2024-09-17,2099.5,37,54,4,1607,0.0228,61.75,40.54,42.493270594141286,0.04603833042316787,91.09,0,0,,Tuesday,1,9,17,38,0
2024-09-18,2034.3,32,44,3,1504,0.0216,68.38,40.97,42.20623710784485,0.029222445487871302,77.58,0,0,,Wednesday,2,9,18,38,0
2024-09-19,1865.02,36,56,3,1362,0.0263,55.26,41.57,42.72452784794021,0.026916597162785674,59.17,0,0,,Thursday,3,9,19,38,0
2024-09-20,1700.53,28,46,3,1254,0.0221,66.04,42.26,42.83343494737321,0.013442675719109676,77.11,0,0,,Friday,4,9,20,38,0
2024-09-21,2135.52,40,60,3,1407,0.0282,56.57,42.66,43.456514911082564,0.018422445995828946,89.49,0,0,,Saturday,5,9,21,38,1
2024-09-22,1489.82,31,36,3,1327,0.0235,51.82,39.91,41.78452122217111,0.04476730445765847,81.92,0,0,,Sunday,6,9,22,38,1
2024-09-23,1848.28,37,66,6,1460,0.0252,56.87,42.26,43.71773019167637,0.033323152376341786,75.88,0,0,,Monday,0,9,23,39,0
2024-09-24,2338.77,40,63,4,1598,0.0252,63.21,41.02,42.705195260852605,0.03936935133761665,92.24,0,0,,Tuesday,1,9,24,39,0
2024-09-25,3344.28,59,92,3,1902,0.0312,58.93,30.24,42.543871358031545,0.28913962940005644,126.05,1,0,,Wednesday,2,9,25,39,0
2024-09-26,1186.84,34,58,3,1498,0.0227,56.19,40.86,42.192737374843894,0.0315123609728079,72.6,0,0,,Thursday,3,9,26,39,0
2024-09-27,1542.75,28,51,4,1196,0.0238,61.71,41.29,41.80708599688054,0.012419180437160377,67.22,0,0,,Friday,4,9,27,39,0
2024-09-28,2410.77,43,47,3,1367,0.0315,59.16,41.77,43.293902350377145,0.03527304151417431,87.38,0,0,,Saturday,5,9,28,39,1
2024-09-29,1792.78,32,52,4,1381,0.0234,61.82,41.93,42.84399078031304,0.021380066685166867,88.29,0,0,,Sunday,6,9,29,39,1
2024-09-30,2094.04,37,48,3,1487,0.0246,60.26,41.1,42.026023460155365,0.02212727574073728,83.97,0,0,,Monday,0,9,30,40,0
2024-10-01,1823.68,32,52,3,1480,0.0213,61.3,40.7,42.06295273676184,0.032466116228844086,75.72,0,0,,Tuesday,1,10,1,40,0
2024-10-02,1755.52,33,52,3,1445,0.0231,57.09,40.64,42.63852918042593,0.04681403107344634,84.09,0,0,,Wednesday,2,10,2,40,0
2024-10-03,1827.86,32,53,2,1451,0.0221,59.93,43.7,43.84141291517364,0.0032003173304310465,95.48,0,0,,Thursday,3,10,3,40,0
2024-10-04,1390.52,27,39,2,1209,0.0222,54.53,40.92,42.68424518918184,0.04123716186735038,86.52,0,0,,Friday,4,10,4,40,0
2024-10-05,3397.43,52,67,3,1525,0.0343,68.29,33.89,41.93811422812914,0.1918479755193916,130.48,1,0,,Saturday,5,10,5,40,1
2024-10-06,1662.0,33,48,4,1335,0.0247,55.4,41.74,42.692554161548436,0.022195972725318893,88.53,0,0,,Sunday,6,10,6,40,1
2024-10-07,1971.25,35,57,5,1416,0.0249,63.08,42.63,42.6763658581514,0.0010956664387504478,77.15,0,0,,Monday,0,10,7,41,0
2024-10-08,1672.65,31,54,2,1562,0.0196,56.7,40.6,41.22186801423506,0.015052303891715652,89.45,0,0,,Tuesday,1,10,8,41,0
2024-10-09,1942.46,34,46,1,1437,0.024,58.42,41.73,42.807423080089315,0.025131562131506524,74.98,0,0,,Wednesday,2,10,9,41,0
2024-10-10,1583.26,31,54,3,1406,0.0222,55.07,42.58,42.7014392818748,0.0028088038673719506,80.36,0,0,,Thursday,3,10,10,41,0
2024-10-11,1169.02,23,33,1,1128,0.0205,52.54,42.2,43.25772381888805,0.02455478646915826,80.41,0,0,,Friday,4,10,11,41,0
2024-10-12,1559.24,34,55,3,1239,0.0273,49.11,41.91,43.94937365696721,0.04635553144292137,85.99,0,0,,Saturday,5,10,12,41,1
2024-10-13,1498.16,31,45,3,1312,0.0236,52.11,43.29,43.515939017728655,0.005269660905390262,79.02,0,0,,Sunday,6,10,13,41,1
2024-10-14,1605.15,32,51,4,1359,0.0232,55.35,41.05,42.678666785667104,0.03822203640377522,82.58,0,0,,Monday,0,10,14,42,0
2024-10-15,2871.84,51,91,6,1815,0.0281,61.76,30.55,42.176084454755,0.27556601563040817,130.56,1,0,,Tuesday,1,10,15,42,0
2024-10-16,2011.18,35,47,3,1464,0.0237,61.41,42.93,44.38401588194992,0.0327586857262169,84.0,0,0,,Wednesday,2,10,16,42,0
2024-10-17,1442.44,27,39,1,1273,0.021,54.95,42.32,42.8755310604087,0.013011829899261468,75.73,0,0,,Thursday,3,10,17,42,0
2024-10-18,1315.22,27,43,3,1215,0.0219,53.14,42.51,42.84835757514777,0.007974613127067915,89.77,0,0,,Friday,4,10,18,42,0
2024-10-19,1574.8,34,67,4,1240,0.0274,50.8,42.48,42.825524947734,0.008023130713561323,82.99,0,0,,Saturday,5,10,19,42,1
2024-10-20,1834.85,33,46,3,1294,0.0252,59.67,42.81,42.958850856460714,0.0035245972821572324,103.7,0,0,,Sunday,6,10,20,42,1
2024-10-21,1775.17,30,58,3,1313,0.0227,63.97,42.36,42.753383752845636,0.009282335245062152,66.02,0,0,,Monday,0,10,21,43,0
2024-10-22,1640.28,28,54,3,1417,0.02,63.7,41.08,42.49580279587186,0.03321096924944841,83.48,0,0,,Tuesday,1,10,22,43,0
2024-10-23,1996.8,34,52,2,1392,0.0244,61.44,40.64,42.51188463525577,0.0440845305921754,83.8,0,0,,Wednesday,2,10,23,43,0
2024-10-24,2040.22,34,51,1,1280,0.0266,61.36,41.08,42.8203480378704,0.040706284279558094,73.64,0,0,,Thursday,3,10,24,43,0
2024-10-25,3587.34,54,81,4,1478,0.0366,70.34,30.53,42.513945137319745,0.281844041172312,122.53,1,0,,Friday,4,10,25,43,0
2024-10-26,1902.28,33,51,2,1228,0.0271,60.39,42.18,42.41229253039371,0.005521593170555134,100.24,0,0,,Saturday,5,10,26,43,1
2024-10-27,2276.66,39,51,3,1359,0.0284,61.95,42.28,42.90385813661514,0.014459372314797492,72.27,0,0,,Sunday,6,10,27,43,1
2024-10-28,1298.25,24,37,2,1261,0.0193,57.7,42.03,42.68701366954749,0.01549034376612345,84.02,0,0,,Monday,0,10,28,44,0
2024-10-29,1684.66,34,62,3,1326,0.0257,53.06,43.2,43.74239579314962,0.012497847319881062,60.05,0,0,,Tuesday,1,10,29,44,0
2024-10-30,2048.38,38,55,2,1533,0.0248,56.12,40.19,41.24941811496419,0.025750282985486157,72.27,0,0,,Wednesday,2,10,30,44,0
2024-10-31,1595.7,27,41,0,1231,0.0219,59.1,42.33,43.49490411115348,0.02677769074398363,93.03,0,0,,Thursday,3,10,31,44,0
2024-11-01,1467.92,27,34,3,1073,0.0252,59.31,42.85,43.62765111549858,0.01784429875855551,75.35,0,0,,Friday,4,11,1,44,0
2024-11-02,2128.14,33,53,2,1253,0.0266,67.56,40.9,41.63596586055511,0.017689457936821803,80.61,0,0,,Saturday,5,11,2,44,1
2024-11-03,1698.26,31,50,3,1169,0.0262,59.07,40.91,42.674387443551794,0.04142777989530407,88.42,0,0,,Sunday,6,11,3,44,1
2024-11-04,1945.6,32,50,2,1323,0.024,63.79,40.97,42.65713548040253,0.03946464241598428,96.54,0,0,,Monday,0,11,4,45,0
2024-11-05,2803.48,51,81,6,1819,0.028,60.29,35.42,42.03549298316931,0.1574275916169151,96.84,1,0,,Tuesday,1,11,5,45,0
2024-11-06,1683.85,32,48,3,1258,0.0252,56.6,40.48,42.41330998744548,0.04568942219366297,71.59,0,0,,Wednesday,2,11,6,45,0
2024-11-07,1164.82,24,39,2,1160,0.0211,51.77,40.2,42.21365449272051,0.047640750850125306,91.98,0,0,,Thursday,3,11,7,45,0
2024-11-08,1110.49,22,34,2,1084,0.0206,54.17,43.21,43.93136226605418,0.016337127101502043,94.86,0,0,,Friday,4,11,8,45,0
2024-11-09,1730.43,32,51,4,1264,0.025,59.67,42.67,43.44140703588848,0.017721247439652744,89.17,0,0,,Saturday,5,11,9,45,1
2024-11-10,1999.9,38,60,4,1335,0.0283,57.14,42.54,43.6429330569965,0.02528170767109794,80.09,0,0,,Sunday,6,11,10,45,1
2024-11-11,1575.9,28,49,3,1294,0.0218,61.2,41.27,43.31300323842594,0.04705604062668368,96.77,0,0,,Monday,0,11,11,46,0
2024-11-12,1585.93,29,48,2,1435,0.0205,57.67,40.35,42.20256893726967,0.04381597165711558,92.76,0,0,,Tuesday,1,11,12,46,0
2024-11-13,1628.99,31,49,2,1444,0.0216,55.22,42.35,42.56528784023214,0.00512839812917949,85.43,0,0,,Wednesday,2,11,13,46,0
2024-11-14,1911.01,31,57,3,1346,0.0228,66.47,42.33,43.173624736736755,0.019636537163570812,73.5,0,0,,Thursday,3,11,14,46,0
2024-11-15,2251.39,41,70,5,1443,0.0285,60.44,31.25,42.14672331466483,0.2586522700876509,138.58,1,0,,Friday,4,11,15,46,0
2024-11-16,1430.37,26,46,4,1063,0.0246,62.19,42.22,43.307799058103434,0.025156623627577004,88.72,0,0,,Saturday,5,11,16,46,1
2024-11-17,2018.45,38,63,2,1230,0.0311,55.3,42.32,42.73580476110512,0.009693153396844635,92.65,0,0,,Sunday,6,11,17,46,1
2024-11-18,1587.86,27,33,1,1282,0.0214,60.49,40.82,42.65510751547024,0.04294083855840774,91.61,0,0,,Monday,0,11,18,47,0
2024-11-19,1711.9,30,54,3,1361,0.0223,61.69,41.84,43.3065759809221,0.03384703914984187,87.04,0,0,,Tuesday,1,11,19,47,0
2024-11-20,1569.96,29,46,3,1319,0.0223,58.69,41.34,43.14655798689163,0.04189541874259018,71.38,0,0,,Wednesday,2,11,20,47,0
2024-11-21,1315.35,30,46,3,1327,0.0223,47.4,40.83,42.663420300508555,0.04293821396747361,91.01,0,0,,Thursday,3,11,21,47,0
2024-11-22,1560.33,29,46,3,1215,0.0242,58.33,41.95,43.57559788201855,0.03741779268328699,82.51,0,0,,Friday,4,11,22,47,0
2024-11-23,2096.98,35,52,3,1195,0.0289,64.03,41.3,42.23136200344006,0.02196053006248587,95.5,0,0,,Saturday,5,11,23,47,1
2024-11-24,2061.45,36,57,3,1353,0.0263,61.08,41.93,43.24956136416656,0.030527337750771228,101.73,0,0,,Sunday,6,11,24,47,1
2024-11-25,2742.02,46,70,5,1651,0.028,64.9,33.25,43.23586075478103,0.23085851046499237,137.3,1,0,,Monday,0,11,25,48,0
2024-11-26,2750.68,55,102,7,1693,0.0323,55.29,37.13,42.694272136411605,0.13042085664445457,116.67,1,0,,Tuesday,1,11,26,48,0
2024-11-27,2950.08,53,85,5,1758,0.03,59.9,34.97,43.075679813345275,0.1880646836736698,141.06,1,0,,Wednesday,2,11,27,48,0
2024-11-28,2975.58,51,80,7,1514,0.034,65.04,32.73,42.12933185416882,0.22305960501396038,97.11,1,0,,Thursday,3,11,28,48,0
2024-11-29,11479.57,155,227,19,2637,0.0586,72.04,38.37,43.434416211524145,0.11669281699787666,193.31,1,1,Black Friday,Friday,4,11,29,48,0
2024-11-30,3258.98,52,87,6,1476,0.0353,68.61,30.94,42.76905871813421,0.27648327368146774,175.91,1,0,,Saturday,5,11,30,48,1
2024-12-01,3571.83,58,96,1,1511,0.0386,62.39,31.5,42.60636618768858,0.260720707088307,107.87,1,0,,Sunday,6,12,1,48,1
2024-12-02,13060.21,180,306,26,2852,0.063,71.72,34.79,43.54940553550213,0.20104135471532764,203.9,1,1,Cyber Monday,Monday,0,12,2,49,0
2024-12-03,3044.83,53,77,6,1735,0.0306,62.78,30.03,42.49739378567435,0.2934253230518341,130.5,1,0,,Tuesday,1,12,3,49,0
2024-12-04,2887.99,55,74,7,1790,0.0309,58.05,34.35,42.074923222181866,0.18355219585501992,148.54,1,0,,Wednesday,2,12,4,49,0
2024-12-05,2214.25,47,82,6,1567,0.03,52.1,29.52,41.986022495885656,0.2968220638072996,134.55,1,0,,Thursday,3,12,5,49,0
2024-12-06,1198.8,23,42,4,1030,0.0221,59.94,42.93,43.283605970807386,0.008068140052769185,69.61,0,0,,Friday,4,12,6,49,0
2024-12-07,1799.8,33,45,3,1248,0.0262,58.53,41.98,42.151742388502235,0.0041777168755344875,91.86,0,0,,Saturday,5,12,7,49,1
2024-12-08,1600.85,33,61,5,1303,0.0253,54.73,43.93,43.97287650919062,0.0009564483218643505,83.95,0,0,,Sunday,6,12,8,49,1
2024-12-09,1300.26,29,46,4,1139,0.0255,50.01,41.33,41.67084235526977,0.008287408848261036,62.48,0,0,,Monday,0,12,9,50,0
2024-12-10,1843.16,33,51,3,1375,0.0238,59.94,41.98,43.937873820974026,0.04454277674915734,89.56,0,0,,Tuesday,1,12,10,50,0
2024-12-11,1533.4,29,43,2,1257,0.0233,55.76,42.53,43.046610480321576,0.01207684208508409,87.67,0,0,,Wednesday,2,12,11,50,0
2024-12-12,1632.4,29,38,2,1201,0.0245,59.36,42.1,42.86197213287777,0.017713566360860782,80.41,0,0,,Thursday,3,12,12,50,0
2024-12-13,1417.88,24,41,3,1084,0.0223,65.19,42.37,42.593048547914634,0.00526727422406666,81.83,0,0,,Friday,4,12,13,50,0
2024-12-14,1403.31,32,45,3,1260,0.0252,47.17,42.68,43.15948166861124,0.011118065237408515,98.59,0,0,,Saturday,5,12,14,50,1
2024-12-15,2928.78,53,79,3,1579,0.0334,57.71,32.44,42.89741917854509,0.2438707244738317,122.66,1,0,,Sunday,6,12,15,50,1
2024-12-16,1484.53,28,48,2,1223,0.0229,56.02,42.26,43.581981129209915,0.030387634154782628,87.23,0,0,,Monday,0,12,16,51,0
2024-12-17,1750.38,29,35,2,1415,0.0207,63.65,42.46,42.988536589197224,0.012267615708310553,77.62,0,0,,Tuesday,1,12,17,51,0
2024-12-18,1285.7,28,36,3,1278,0.0217,49.93,42.89,43.01018105687713,0.0028866079612558607,90.5,0,0,,Wednesday,2,12,18,51,0
2024-12-19,1655.5,28,43,4,1271,0.0219,66.22,41.87,42.701832672671685,0.019551643456369935,82.57,0,0,,Thursday,3,12,19,51,0
2024-12-20,1575.72,30,48,4,1095,0.0271,58.36,42.38,42.885832625767364,0.011710168546316707,81.55,0,0,,Friday,4,12,20,51,0
2024-12-21,1309.72,25,41,3,1167,0.0212,57.57,42.63,43.104681061335235,0.010977696161490098,79.84,0,0,,Saturday,5,12,21,51,1
2024-12-22,1878.54,35,52,3,1314,0.0269,57.36,39.88,41.89389896440603,0.04799314013567277,92.3,0,0,,Sunday,6,12,22,51,1
2024-12-23,1893.42,35,70,2,1318,0.0266,56.52,40.81,42.11108874673658,0.030815024296286204,73.34,0,0,,Monday,0,12,23,52,0
2024-12-24,5020.24,67,101,5,2533,0.0266,70.42,42.16,43.36595845641363,0.027843922158604796,129.19,0,1,Christmas Eve,Tuesday,1,12,24,52,0
2024-12-25,3937.34,65,103,6,1839,0.0352,65.08,34.67,43.02251926287677,0.19423357978656292,214.84,1,1,Christmas,Wednesday,2,12,25,52,0
2024-12-26,1666.22,29,41,2,1261,0.0231,60.59,41.89,42.80960999818839,0.021447216671507216,71.47,0,0,,Thursday,3,12,26,52,0
2024-12-27,1349.14,25,39,2,1151,0.0216,57.41,41.77,42.931060359839236,0.02704525019190404,97.0,0,0,,Friday,4,12,27,52,0
2024-12-28,1435.82,28,46,3,1244,0.0225,55.76,41.63,43.128549023217005,0.034821490351805366,100.65,0,0,,Saturday,5,12,28,52,1
2024-12-29,2355.1,37,65,5,1342,0.0275,70.83,41.1,42.59614419181438,0.03510730480909147,105.36,0,0,,Sunday,6,12,29,52,1
2024-12-30,1556.26,27,35,2,1288,0.0213,61.03,42.09,42.45301716475861,0.008584695385272479,70.22,0,0,,Monday,0,12,30,1,0
2024-12-31,1622.25,27,41,1,1282,0.0213,61.8,41.96,43.03750715305861,0.02500563760383135,80.57,0,0,,Tuesday,1,12,31,1,0
2025-01-01,2538.61,38,62,3,1482,0.0255,71.01,41.5,42.372976333430984,0.0205979047517051,136.8,0,1,New Year,Wednesday,2,1,1,1,0
2025-01-02,1660.84,34,56,3,1283,0.0265,52.31,41.32,43.20495165342869,0.043526348313469215,74.43,0,0,,Thursday,3,1,2,1,0
2025-01-03,1858.36,31,48,4,1111,0.028,66.37,40.61,41.9384498374573,0.03157094606091882,72.65,0,0,,Friday,4,1,3,1,0
2025-01-04,1397.06,32,53,3,1168,0.0273,46.96,42.42,43.57749338239539,0.026625203320799092,99.92,0,0,,Saturday,5,1,4,1,1
2025-01-05,3073.35,57,85,6,1735,0.0329,58.54,36.84,43.24355848944783,0.14797482255118893,142.96,1,0,,Sunday,6,1,5,1,1
2025-01-06,1433.76,28,51,3,1369,0.0206,55.68,41.81,43.113617840588326,0.030281894466170575,88.55,0,0,,Monday,0,1,6,2,0
2025-01-07,1849.0,33,57,3,1401,0.0236,60.13,43.29,43.54961459036731,0.005860195284011671,84.83,0,0,,Tuesday,1,1,7,2,0
2025-01-08,1966.95,36,47,3,1351,0.0263,58.28,43.22,43.95928466667755,0.016860328778287605,98.43,0,0,,Wednesday,2,1,8,2,0
